Used Date,From,To,Airline,Scheduled Departure,SDEP,Departure,DEP,Scheduled Arrival,SARR,Arrival,ARR,Departure Delay,Arrival Delay,Status,Distance,Passenger Load Factor,Airline Rating,Airport Rating,Market Share,OTP Index,weather__hourly__windspeedKmph,weather__hourly__weatherDesc__value,weather__hourly__precipMM,weather__hourly__humidity,weather__hourly__visibility,weather__hourly__pressure,weather__hourly__cloudcover,Category
28-01-2020,BLR,DEL,Air Asia,05:50,550,05:50,550,08:35,835,08:35,835,0,0,1,1736,85,0.5,0.9,5.3,85.6,9,Partly cloudy,0,73,10,1013,19,0
28-01-2020,DEL,HYD,Air Asia,06:05,605,06:03,603,08:15,815,08:24,824,-2,9,1,1244,85,0.5,0.88,5.3,85.6,13,Patchy rain possible,1,68,9,1010,75,0
28-01-2020,BOM,DEL,Air Asia,08:40,840,08:39,839,10:55,1055,10:56,1056,-1,1,1,1138,85,0.5,0.9,5.3,85.6,10,Patchy rain possible,0,69,10,1012,84,0
28-01-2020,CCU,DEL,Air Asia,10:20,1020,10:51,1051,12:55,1255,13:43,1343,31,48,1,1312,85,0.5,0.86,5.3,85.6,6,Partly cloudy,0,36,10,1015,9,3
28-01-2020,BLR,BOM,Air Asia,10:50,1050,10:50,1050,12:35,1235,12:38,1238,0,3,1,848,85,0.5,0.9,5.3,85.6,10,Partly cloudy,0,67,10,1015,17,0
28-01-2020,BOM,DEL,Air Asia,15:00,1500,15:36,1536,17:05,1705,17:49,1749,36,44,1,1138,85,0.5,0.9,5.3,85.6,17,Partly cloudy,0,63,10,1012,12,3
28-01-2020,CCU,DEL,Air Asia,15:25,1525,15:37,1537,17:50,1750,18:31,1831,12,41,1,1312,85,0.5,0.86,5.3,85.6,7,Partly cloudy,0,28,10,1011,15,1
28-01-2020,DEL,HYD,Air Asia,17:40,1740,18:31,1831,19:55,1955,20:58,2058,51,63,1,1244,85,0.5,0.88,5.3,85.6,8,Patchy rain possible,1,66,9,1010,87,3
28-01-2020,DEL,HYD,Air Asia,19:50,1950,20:27,2027,22:10,2210,22:48,2248,37,38,1,1244,85,0.5,0.88,5.3,85.6,8,Patchy rain possible,1,66,9,1010,87,3
28-01-2020,BLR,BOM,Air Asia,21:15,2115,21:09,2109,23:00,2300,22:57,2257,-6,-3,1,848,85,0.5,0.9,5.3,85.6,16,Partly cloudy,0,49,10,1014,3,0
28-01-2020,CCU,DEL,Air Asia,21:55,2155,-1,-1,00:30,30,-1,-1,1440,1440,0,1312,85,0.5,0.86,5.3,85.6,5,Partly cloudy,0,41,10,1013,4,4
28-01-2020,BLR,BOM,Air Asia,22:40,2240,22:52,2252,00:30,30,-1,50,12,20,1,848,85,0.5,0.9,5.3,85.6,16,Partly cloudy,0,49,10,1014,3,1
28-01-2020,CCU,DEL,Air India,04:55,455,04:47,447,07:10,710,-1,732,-8,22,1,1312,80,0.5,0.86,12,64.2,5,Partly cloudy,0,45,10,1012,3,0
28-01-2020,BLR,DEL,Air India,05:45,545,05:45,545,08:45,845,-1,845,0,0,1,1736,80,0.5,0.9,12,64.2,9,Partly cloudy,0,73,10,1013,19,0
28-01-2020,BLR,BOM,Air India,06:45,645,06:44,644,08:35,835,-1,835,-1,0,1,848,80,0.5,0.9,12,64.2,9,Partly cloudy,0,89,10,1014,44,0
28-01-2020,CCU,DEL,Air India,06:55,655,06:49,649,09:15,915,-1,927,-6,12,1,1312,80,0.5,0.86,12,64.2,4,Partly cloudy,0,44,10,1013,5,0
28-01-2020,BOM,DEL,Air India,07:00,700,07:17,717,09:10,910,-1,919,17,9,1,1138,80,0.5,0.9,12,64.2,10,Patchy rain possible,0,69,10,1012,84,2
28-01-2020,DEL,HYD,Air India,07:05,705,07:04,704,09:10,910,09:26,926,-1,16,1,1244,80,0.5,0.88,12,64.2,13,Patchy rain possible,1,68,9,1010,75,0
28-01-2020,BOM,DEL,Air India,08:00,800,-1,-1,10:15,1015,-1,-1,1440,1440,0,1138,80,0.5,0.9,12,64.2,10,Partly cloudy,0,71,10,1012,12,4
28-01-2020,BOM,DEL,Air India,08:15,815,08:15,815,10:30,1030,-1,1020,0,-10,1,1138,80,0.5,0.9,12,64.2,10,Patchy rain possible,0,69,10,1012,84,0
28-01-2020,BLR,BOM,Air India,08:35,835,08:31,831,10:35,1035,-1,1044,-4,9,1,848,80,0.5,0.9,12,64.2,9,Partly cloudy,0,89,10,1014,44,0
28-01-2020,BOM,DEL,Air India,09:00,900,09:17,917,11:30,1130,-1,1125,17,-5,1,1138,80,0.5,0.9,12,64.2,10,Patchy rain possible,0,62,10,1014,87,2
28-01-2020,DEL,HYD,Air India,09:45,945,10:15,1015,11:55,1155,-1,1236,30,41,1,1244,80,0.5,0.88,12,64.2,16,Patchy rain possible,0,68,9,1012,78,2
28-01-2020,BOM,DEL,Air India,10:00,1000,11:13,1113,12:15,1215,-1,1400,73,105,1,1138,80,0.5,0.9,12,64.2,10,Patchy rain possible,0,62,10,1014,87,4
28-01-2020,CCU,DEL,Air India,10:25,1025,10:24,1024,12:55,1255,-1,1311,-1,16,1,1312,80,0.5,0.86,12,64.2,6,Partly cloudy,0,36,10,1015,9,0
28-01-2020,BOM,DEL,Air India,13:05,1305,14:45,1445,15:15,1515,16:47,1647,100,92,1,1138,80,0.5,0.9,12,64.2,14,Partly cloudy,0,59,10,1013,59,4
28-01-2020,BOM,DEL,Air India,16:00,1600,-1,-1,18:15,1815,-1,-1,1440,1440,0,1138,80,0.5,0.9,12,64.2,10,Partly cloudy,0,71,10,1012,12,4
28-01-2020,BOM,DEL,Air India,17:00,1700,17:10,1710,19:10,1910,19:27,1927,10,17,1,1138,80,0.5,0.9,12,64.2,17,Partly cloudy,0,63,10,1012,12,1
28-01-2020,DEL,HYD,Air India,17:15,1715,17:15,1715,19:25,1925,19:28,1928,0,3,1,1244,80,0.5,0.88,12,64.2,14,Patchy rain possible,0,58,9,1010,86,0
28-01-2020,CCU,DEL,Air India,17:30,1730,17:30,1730,19:50,1950,19:57,1957,0,7,1,1312,80,0.5,0.86,12,64.2,7,Partly cloudy,0,28,10,1011,15,0
28-01-2020,BOM,DEL,Air India,18:00,1800,19:28,1928,20:25,2025,21:45,2145,88,80,1,1138,80,0.5,0.9,12,64.2,18,Patchy rain possible,0,69,10,1013,35,4
28-01-2020,BOM,DEL,Air India,18:00,1800,19:28,1928,20:25,2025,22:03,2203,88,98,1,1138,80,0.5,0.9,12,64.2,18,Patchy rain possible,0,69,10,1013,35,4
28-01-2020,BOM,DEL,Air India,19:00,1900,-1,-1,21:15,2115,-1,-1,1440,1440,0,1138,80,0.5,0.9,12,64.2,10,Partly cloudy,0,71,10,1012,12,4
28-01-2020,BLR,BOM,Air India,19:10,1910,19:59,1959,21:05,2105,22:14,2214,49,69,1,848,80,0.5,0.9,12,64.2,14,Partly cloudy,0,33,10,1011,4,3
28-01-2020,BOM,DEL,Air India,20:00,2000,20:37,2037,22:05,2205,22:42,2242,37,37,1,1138,80,0.5,0.9,12,64.2,18,Patchy rain possible,0,69,10,1013,35,3
28-01-2020,CCU,DEL,Air India,20:30,2030,-1,-1,22:45,2245,-1,-1,1440,1440,0,1312,80,0.5,0.86,12,64.2,5,Partly cloudy,0,41,10,1013,4,4
28-01-2020,BOM,DEL,Air India,21:00,2100,21:00,2100,23:15,2315,22:36,2236,0,-39,1,1138,80,0.5,0.9,12,64.2,18,Cloudy,0,76,10,1015,68,0
28-01-2020,BOM,DEL,Air India,21:00,2100,21:00,2100,23:15,2315,23:25,2325,0,10,1,1138,80,0.5,0.9,12,64.2,18,Cloudy,0,76,10,1015,68,0
28-01-2020,DEL,HYD,Air India,21:10,2110,22:44,2244,23:30,2330,00:56,56,94,86,1,1244,80,0.5,0.88,12,64.2,4,Patchy rain possible,1,77,9,1013,86,4
28-01-2020,BOM,DEL,Go Air,00:05,5,00:13,13,02:15,215,02:32,232,8,17,1,1138,90,0.3,0.9,11,87.2,10,Partly cloudy,0,71,10,1012,12,1
28-01-2020,DEL,HYD,Go Air,05:30,530,05:33,533,07:35,735,07:52,752,3,17,1,1244,90,0.3,0.88,11,87.2,9,Patchy rain possible,1,65,9,1010,76,1
28-01-2020,BLR,BOM,Go Air,05:45,545,05:57,557,07:20,720,07:31,731,12,11,1,848,90,0.3,0.9,11,87.2,9,Partly cloudy,0,73,10,1013,19,1
28-01-2020,CCU,DEL,Go Air,06:05,605,05:58,558,08:30,830,08:27,827,-7,-3,1,1312,90,0.3,0.86,11,87.2,5,Partly cloudy,0,45,10,1012,3,0
28-01-2020,BOM,DEL,Go Air,06:05,605,05:57,557,08:10,810,08:08,808,-8,-2,1,1138,90,0.3,0.9,11,87.2,10,Cloudy,0,72,10,1011,52,0
28-01-2020,BOM,DEL,Go Air,08:00,800,08:06,806,10:10,1010,10:02,1002,6,-8,1,1138,90,0.3,0.9,11,87.2,10,Patchy rain possible,0,69,10,1012,84,1
28-01-2020,BLR,BOM,Go Air,08:10,810,08:17,817,09:55,955,10:32,1032,7,37,1,848,90,0.3,0.9,11,87.2,9,Partly cloudy,0,89,10,1014,44,1
28-01-2020,BOM,DEL,Go Air,09:50,950,10:01,1001,12:10,1210,12:12,1212,11,2,1,1138,90,0.3,0.9,11,87.2,10,Patchy rain possible,0,62,10,1014,87,1
28-01-2020,BOM,DEL,Go Air,12:15,1215,12:15,1215,14:30,1430,14:33,1433,0,3,1,1138,90,0.3,0.9,11,87.2,14,Partly cloudy,0,59,10,1013,59,0
28-01-2020,CCU,DEL,Go Air,14:20,1420,14:32,1432,16:55,1655,17:16,1716,12,21,1,1312,90,0.3,0.86,11,87.2,8,Partly cloudy,0,28,10,1013,11,1
28-01-2020,BLR,BOM,Go Air,16:30,1630,16:35,1635,18:15,1815,18:12,1812,5,-3,1,848,90,0.3,0.9,11,87.2,13,Partly cloudy,0,25,10,1010,2,1
28-01-2020,BOM,DEL,Go Air,18:30,1830,18:16,1816,20:45,2045,20:37,2037,-14,-8,1,1138,90,0.3,0.9,11,87.2,18,Patchy rain possible,0,69,10,1013,35,0
28-01-2020,BOM,DEL,Go Air,18:30,1830,18:16,1816,20:45,2045,20:57,2057,-14,12,1,1138,90,0.3,0.9,11,87.2,18,Patchy rain possible,0,69,10,1013,35,0
28-01-2020,BOM,DEL,Go Air,20:25,2025,20:29,2029,22:25,2225,22:21,2221,4,-4,1,1138,90,0.3,0.9,11,87.2,18,Patchy rain possible,0,69,10,1013,35,1
28-01-2020,BOM,DEL,Go Air,21:15,2115,21:15,2113,23:30,2330,23:30,2330,0,0,1,1138,90,0.3,0.9,11,87.2,18,Cloudy,0,76,10,1015,68,0
28-01-2020,BOM,DEL,Go Air,21:15,2115,21:13,2115,23:30,2330,23:23,2323,-2,-7,1,1138,90,0.3,0.9,11,87.2,18,Cloudy,0,76,10,1015,68,0
28-01-2020,BLR,BOM,Go Air,22:15,2215,22:15,2215,00:20,20,00:26,26,0,6,1,848,90,0.3,0.9,11,87.2,16,Partly cloudy,0,49,10,1014,3,0
28-01-2020,BOM,DEL,Go Air,23:05,2305,22:58,2258,01:20,120,01:14,114,-7,-6,1,1138,90,0.3,0.9,11,87.2,18,Cloudy,0,76,10,1015,68,0
28-01-2020,CCU,DEL,Go Air,23:45,2345,-1,-1,02:10,210,-1,-1,1440,1440,0,1312,90,0.3,0.86,11,87.2,5,Partly cloudy,0,41,10,1013,4,4
28-01-2020,BLR,DEL,Indigo,00:40,40,00:40,40,03:30,330,03:30,330,0,0,1,1736,89,0.7,0.9,47.5,81.1,12,Partly cloudy,0,57,10,1014,1,0
28-01-2020,BOM,DEL,Indigo,00:50,50,01:02,102,03:05,305,03:18,318,12,13,1,1138,89,0.7,0.9,47.5,81.1,10,Partly cloudy,0,71,10,1012,12,1
28-01-2020,CCU,DEL,Indigo,01:25,125,01:12,112,03:55,355,03:53,353,-13,-2,1,1312,89,0.7,0.86,47.5,81.1,5,Partly cloudy,0,41,10,1013,4,0
28-01-2020,BLR,DEL,Indigo,01:40,140,01:40,140,04:25,425,04:25,425,0,0,1,1736,89,0.7,0.9,47.5,81.1,12,Partly cloudy,0,57,10,1014,1,0
28-01-2020,BOM,DEL,Indigo,01:50,150,01:55,155,04:00,400,03:58,358,5,-2,1,1138,89,0.7,0.9,47.5,81.1,10,Partly cloudy,0,71,10,1012,12,1
28-01-2020,BLR,DEL,Indigo,04:00,400,04:00,400,06:50,650,06:50,650,0,0,1,1736,89,0.7,0.9,47.5,81.1,9,Partly cloudy,0,73,10,1013,19,0
28-01-2020,CCU,DEL,Indigo,04:30,430,04:26,426,07:00,700,07:08,708,-4,8,1,1312,89,0.7,0.86,47.5,81.1,5,Partly cloudy,0,45,10,1012,3,0
28-01-2020,DEL,HYD,Indigo,04:50,450,04:36,436,07:00,700,06:58,658,-14,-2,1,1244,89,0.7,0.88,47.5,81.1,9,Patchy rain possible,1,65,9,1010,76,0
28-01-2020,BLR,BOM,Indigo,04:55,455,04:55,455,06:40,640,06:30,630,0,-10,1,848,89,0.7,0.9,47.5,81.1,9,Partly cloudy,0,73,10,1013,19,0
28-01-2020,BLR,BOM,Indigo,04:55,455,04:55,455,06:40,640,06:40,640,0,0,1,848,89,0.7,0.9,47.5,81.1,9,Partly cloudy,0,73,10,1013,19,0
28-01-2020,BLR,BOM,Indigo,05:30,530,05:30,530,07:20,720,07:09,709,0,-11,1,848,89,0.7,0.9,47.5,81.1,9,Partly cloudy,0,73,10,1013,19,0
28-01-2020,CCU,DEL,Indigo,05:40,540,06:11,611,08:20,820,08:45,845,31,25,1,1312,89,0.7,0.86,47.5,81.1,4,Partly cloudy,0,44,10,1013,5,3
28-01-2020,BLR,BOM,Indigo,06:05,605,06:01,553,07:50,750,07:31,731,-4,-19,1,848,89,0.7,0.9,47.5,81.1,9,Partly cloudy,0,89,10,1014,44,0
28-01-2020,BOM,DEL,Indigo,06:05,605,05:53,601,08:15,815,07:42,742,-12,-33,1,1138,89,0.7,0.9,47.5,81.1,10,Cloudy,0,72,10,1011,52,0
28-01-2020,DEL,HYD,Indigo,06:35,635,06:33,633,08:55,855,09:01,901,-2,6,1,1244,89,0.7,0.88,47.5,81.1,13,Patchy rain possible,1,68,9,1010,75,0
28-01-2020,CCU,DEL,Indigo,06:45,645,07:29,729,09:25,925,10:00,1000,44,35,1,1312,89,0.7,0.86,47.5,81.1,4,Partly cloudy,0,44,10,1013,5,3
28-01-2020,BOM,DEL,Indigo,06:45,645,06:33,633,09:05,905,08:44,844,-12,-21,1,1138,89,0.7,0.9,47.5,81.1,10,Patchy rain possible,0,69,10,1012,84,0
28-01-2020,DEL,HYD,Indigo,07:30,730,07:21,721,09:40,940,09:34,934,-9,-6,1,1244,89,0.7,0.88,47.5,81.1,13,Patchy rain possible,1,68,9,1010,75,0
28-01-2020,BOM,DEL,Indigo,07:45,745,08:12,812,10:05,1005,10:05,1005,27,0,1,1138,89,0.7,0.9,47.5,81.1,10,Patchy rain possible,0,69,10,1012,84,2
28-01-2020,BOM,DEL,Indigo,08:25,825,08:22,822,10:45,1045,10:33,1033,-3,-12,1,1138,89,0.7,0.9,47.5,81.1,10,Patchy rain possible,0,69,10,1012,84,0
28-01-2020,DEL,HYD,Indigo,08:35,835,08:21,821,10:50,1050,10:44,1044,-14,-6,1,1244,89,0.7,0.88,47.5,81.1,13,Patchy rain possible,1,68,9,1010,75,0
28-01-2020,CCU,DEL,Indigo,08:45,845,08:51,851,11:20,1120,11:37,1137,6,17,1,1312,89,0.7,0.86,47.5,81.1,4,Partly cloudy,0,44,10,1013,5,1
28-01-2020,BOM,DEL,Indigo,09:30,930,09:38,938,11:50,1150,11:50,1150,8,0,1,1138,89,0.7,0.9,47.5,81.1,10,Patchy rain possible,0,62,10,1014,87,1
28-01-2020,CCU,DEL,Indigo,09:45,945,09:35,935,12:20,1220,12:28,1228,-10,8,1,1312,89,0.7,0.86,47.5,81.1,6,Partly cloudy,0,36,10,1015,9,0
28-01-2020,DEL,HYD,Indigo,10:00,1000,09:53,953,12:15,1215,12:16,1216,-7,1,1,1244,89,0.7,0.88,47.5,81.1,16,Patchy rain possible,0,68,9,1012,78,0
28-01-2020,BOM,DEL,Indigo,11:05,1105,11:23,1123,13:10,1310,13:21,1321,18,11,1,1138,89,0.7,0.9,47.5,81.1,10,Patchy rain possible,0,62,10,1014,87,2
28-01-2020,DEL,HYD,Indigo,11:55,1155,12:15,1215,14:10,1410,14:46,1446,20,36,1,1244,89,0.7,0.88,47.5,81.1,18,Patchy rain possible,0,60,9,1011,77,2
28-01-2020,CCU,DEL,Indigo,12:00,1200,11:49,1149,14:25,1425,14:34,1434,-11,9,1,1312,89,0.7,0.86,47.5,81.1,6,Partly cloudy,0,36,10,1015,9,0
28-01-2020,BOM,DEL,Indigo,12:55,1255,13:28,1328,14:55,1455,15:33,1533,33,38,1,1138,89,0.7,0.9,47.5,81.1,14,Partly cloudy,0,59,10,1013,59,3
28-01-2020,CCU,DEL,Indigo,13:00,1300,12:47,1247,15:30,1530,15:17,1517,-13,-13,1,1312,89,0.7,0.86,47.5,81.1,8,Partly cloudy,0,28,10,1013,11,0
28-01-2020,BOM,DEL,Indigo,13:40,1340,14:04,1404,15:55,1555,16:01,1601,24,6,1,1138,89,0.7,0.9,47.5,81.1,14,Partly cloudy,0,59,10,1013,59,2
28-01-2020,CCU,DEL,Indigo,14:05,1405,14:10,1410,16:25,1625,17:01,1701,5,36,1,1312,89,0.7,0.86,47.5,81.1,8,Partly cloudy,0,28,10,1013,11,1
28-01-2020,DEL,HYD,Indigo,14:15,1415,14:24,1424,16:30,1630,16:42,1642,9,12,1,1244,89,0.7,0.88,47.5,81.1,18,Patchy rain possible,0,60,9,1011,77,1
28-01-2020,BOM,DEL,Indigo,14:40,1440,14:31,1431,16:45,1645,16:29,1629,-9,-16,1,1138,89,0.7,0.9,47.5,81.1,14,Partly cloudy,0,59,10,1013,59,0
28-01-2020,CCU,DEL,Indigo,14:50,1450,15:09,1509,17:30,1730,17:40,1740,19,10,1,1312,89,0.7,0.86,47.5,81.1,7,Partly cloudy,0,28,10,1011,15,2
28-01-2020,BLR,BOM,Indigo,15:30,1530,15:27,1527,17:20,1720,17:19,1719,-3,-1,1,848,89,0.7,0.9,47.5,81.1,13,Partly cloudy,0,25,10,1010,2,0
28-01-2020,BOM,DEL,Indigo,15:35,1535,15:24,1524,17:45,1745,17:37,1737,-11,-8,1,1138,89,0.7,0.9,47.5,81.1,17,Partly cloudy,0,63,10,1012,12,0
28-01-2020,DEL,HYD,Indigo,16:10,1610,16:14,1614,18:20,1820,18:31,1831,4,11,1,1244,89,0.7,0.88,47.5,81.1,14,Patchy rain possible,0,58,9,1010,86,1
28-01-2020,BOM,DEL,Indigo,16:35,1635,16:28,1628,18:55,1855,18:43,1843,-7,-12,1,1138,89,0.7,0.9,47.5,81.1,17,Partly cloudy,0,63,10,1012,12,0
28-01-2020,BLR,BOM,Indigo,16:55,1655,16:52,1652,18:55,1855,18:28,1828,-3,-27,1,848,89,0.7,0.9,47.5,81.1,13,Partly cloudy,0,25,10,1010,2,0
28-01-2020,CCU,DEL,Indigo,17:00,1700,16:52,1652,19:30,1930,19:19,1919,-8,-11,1,1312,89,0.7,0.86,47.5,81.1,7,Partly cloudy,0,28,10,1011,15,0
28-01-2020,BOM,DEL,Indigo,17:45,1745,18:08,1808,20:00,2000,20:39,2039,23,39,1,1138,89,0.7,0.9,47.5,81.1,18,Patchy rain possible,0,69,10,1013,35,2
28-01-2020,BOM,DEL,Indigo,17:45,1745,18:08,1808,20:00,2000,20:45,2045,23,45,1,1138,89,0.7,0.9,47.5,81.1,18,Patchy rain possible,0,69,10,1013,35,2
28-01-2020,BLR,BOM,Indigo,18:15,1815,18:21,1821,20:20,2020,20:12,2012,6,-8,1,848,89,0.7,0.9,47.5,81.1,14,Partly cloudy,0,33,10,1011,4,1
28-01-2020,BOM,DEL,Indigo,18:45,1845,18:41,1841,21:00,2100,20:56,2056,-4,-4,1,1138,89,0.7,0.9,47.5,81.1,18,Patchy rain possible,0,69,10,1013,35,0
28-01-2020,BOM,DEL,Indigo,18:45,1845,18:41,1841,21:00,2100,21:09,2109,-4,9,1,1138,89,0.7,0.9,47.5,81.1,18,Patchy rain possible,0,69,10,1013,35,0
28-01-2020,DEL,HYD,Indigo,19:05,1905,19:26,1926,21:20,2120,21:52,2152,21,32,1,1244,89,0.7,0.88,47.5,81.1,8,Patchy rain possible,1,66,9,1010,87,2
28-01-2020,CCU,DEL,Indigo,19:10,1910,19:02,1902,21:40,2140,21:28,2128,-8,-12,1,1312,89,0.7,0.86,47.5,81.1,5,Partly cloudy,0,41,10,1012,13,0
28-01-2020,BLR,BOM,Indigo,19:40,1940,19:39,1939,21:30,2130,21:46,2146,-1,16,1,848,89,0.7,0.9,47.5,81.1,14,Partly cloudy,0,33,10,1011,4,0
28-01-2020,BOM,DEL,Indigo,20:00,2000,20:14,2014,22:15,2215,22:04,2204,14,-11,1,1138,89,0.7,0.9,47.5,81.1,18,Patchy rain possible,0,69,10,1013,35,1
28-01-2020,BOM,DEL,Indigo,20:00,2000,20:14,2014,22:15,2215,22:14,2214,14,-1,1,1138,89,0.7,0.9,47.5,81.1,18,Patchy rain possible,0,69,10,1013,35,1
28-01-2020,DEL,HYD,Indigo,20:20,2020,20:18,2018,22:35,2235,22:39,2239,-2,4,1,1244,89,0.7,0.88,47.5,81.1,8,Patchy rain possible,1,66,9,1010,87,0
28-01-2020,CCU,DEL,Indigo,20:40,2040,-1,-1,23:10,2310,-1,-1,1440,1440,0,1312,89,0.7,0.86,47.5,81.1,5,Partly cloudy,0,41,10,1013,4,4
28-01-2020,BOM,DEL,Indigo,20:55,2055,20:55,2053,23:20,2320,22:45,2245,0,-35,1,1138,89,0.7,0.9,47.5,81.1,18,Patchy rain possible,0,69,10,1013,35,0
28-01-2020,BOM,DEL,Indigo,20:55,2055,20:53,2055,23:20,2320,22:42,2242,-2,-38,1,1138,89,0.7,0.9,47.5,81.1,18,Patchy rain possible,0,69,10,1013,35,0
28-01-2020,DEL,HYD,Indigo,21:20,2120,21:21,2121,23:30,2330,23:59,2359,1,29,1,1244,89,0.7,0.88,47.5,81.1,4,Patchy rain possible,1,77,9,1013,86,1
28-01-2020,BLR,BOM,Indigo,21:50,2150,22:04,2204,23:40,2340,23:58,2358,14,18,1,848,89,0.7,0.9,47.5,81.1,16,Partly cloudy,0,49,10,1014,3,1
28-01-2020,BOM,DEL,Indigo,22:25,2225,22:43,2243,00:40,40,01:00,100,18,20,1,1138,89,0.7,0.9,47.5,81.1,18,Cloudy,0,76,10,1015,68,2
28-01-2020,DEL,HYD,Indigo,22:35,2235,00:06,6,00:45,45,02:17,217,91,92,1,1244,89,0.7,0.88,47.5,81.1,9,Patchy rain possible,0,61,9,1011,73,4
28-01-2020,BLR,BOM,Indigo,23:15,2315,23:15,2315,00:55,55,01:00,100,0,5,1,848,89,0.7,0.9,47.5,81.1,16,Partly cloudy,0,49,10,1014,3,0
28-01-2020,BOM,DEL,Spicejet,02:20,220,02:40,240,04:30,430,04:38,438,20,8,1,1138,92,0.4,0.9,16.2,76.8,10,Partly cloudy,0,71,10,1012,12,2
28-01-2020,BOM,DEL,Spicejet,03:00,300,02:59,259,05:05,505,04:52,452,-1,-13,1,1138,92,0.4,0.9,16.2,76.8,10,Partly cloudy,0,71,10,1012,12,0
28-01-2020,BLR,BOM,SpiceJet,05:25,525,05:20,520,07:10,710,07:00,700,-5,-10,1,848,92,0.4,0.9,16.2,76.8,9,Partly cloudy,0,73,10,1013,19,0
28-01-2020,BLR,DEL,SpiceJet,05:55,555,05:55,555,08:35,835,08:35,835,0,0,1,1736,92,0.4,0.9,16.2,76.8,9,Partly cloudy,0,73,10,1013,19,0
28-01-2020,BOM,DEL,Spicejet,06:00,600,06:01,601,08:15,815,08:06,806,1,-9,1,1138,92,0.4,0.9,16.2,76.8,10,Patchy rain possible,0,69,10,1012,84,1
28-01-2020,BOM,DEL,Spicejet,07:20,720,07:27,727,09:25,925,09:30,930,7,5,1,1138,92,0.4,0.9,16.2,76.8,10,Patchy rain possible,0,69,10,1012,84,1
28-01-2020,CCU,DEL,SpiceJet,07:35,735,07:30,730,10:15,1015,10:02,1002,-5,-13,1,1312,92,0.4,0.86,16.2,76.8,4,Partly cloudy,0,44,10,1013,5,0
28-01-2020,BLR,BOM,SpiceJet,08:00,800,07:59,759,09:35,935,09:50,950,-1,15,1,848,92,0.4,0.9,16.2,76.8,9,Partly cloudy,0,89,10,1014,44,0
28-01-2020,CCU,DEL,SpiceJet,09:05,905,09:19,919,11:50,1150,12:10,1210,14,20,1,1312,92,0.4,0.86,16.2,76.8,6,Partly cloudy,0,36,10,1015,9,1
28-01-2020,BOM,DEL,Spicejet,10:10,1010,10:13,1013,12:25,1225,12:30,1230,3,5,1,1138,92,0.4,0.9,16.2,76.8,10,Patchy rain possible,0,62,10,1014,87,1
28-01-2020,BOM,DEL,Spicejet,13:30,1330,14:06,1406,15:40,1540,16:23,1623,36,43,1,1138,92,0.4,0.9,16.2,76.8,14,Partly cloudy,0,59,10,1013,59,3
28-01-2020,CCU,DEL,SpiceJet,15:45,1545,15:45,1545,18:20,1820,18:29,1829,0,9,1,1312,92,0.4,0.86,16.2,76.8,7,Partly cloudy,0,28,10,1011,15,0
28-01-2020,BOM,DEL,Spicejet,17:15,1715,17:11,1711,19:35,1935,19:24,1924,-4,-11,1,1138,92,0.4,0.9,16.2,76.8,17,Partly cloudy,0,63,10,1012,12,0
28-01-2020,BOM,DEL,Spicejet,17:15,1715,17:11,1711,19:35,1935,19:45,1945,-4,10,1,1138,92,0.4,0.9,16.2,76.8,17,Partly cloudy,0,63,10,1012,12,0
28-01-2020,CCU,DEL,SpiceJet,18:40,1840,18:50,1850,20:50,2050,21:05,2105,10,15,1,1312,92,0.4,0.86,16.2,76.8,5,Partly cloudy,0,41,10,1012,13,1
28-01-2020,BOM,DEL,Spicejet,18:45,1845,19:03,1903,21:10,2110,21:20,2120,18,10,1,1138,92,0.4,0.9,16.2,76.8,18,Patchy rain possible,0,69,10,1013,35,2
28-01-2020,BOM,DEL,Spicejet,18:45,1845,19:00,1900,21:10,2110,21:35,2135,15,25,1,1138,92,0.4,0.9,16.2,76.8,18,Patchy rain possible,0,69,10,1013,35,1
28-01-2020,DEL,HYD,Spicejet,18:50,1850,18:50,1850,20:55,2055,21:27,2127,0,32,1,1244,92,0.4,0.88,16.2,76.8,8,Patchy rain possible,1,66,9,1010,87,0
28-01-2020,BOM,DEL,Spicejet,20:25,2025,21:25,2105,22:35,2235,23:50,2350,60,75,1,1138,92,0.4,0.9,16.2,76.8,18,Cloudy,0,76,10,1015,68,3
28-01-2020,BOM,DEL,Spicejet,20:25,2025,21:05,2125,22:35,2235,23:15,2315,40,40,1,1138,92,0.4,0.9,16.2,76.8,18,Cloudy,0,76,10,1015,68,3
28-01-2020,BLR,BOM,SpiceJet,20:35,2035,21:17,2117,22:45,2245,23:21,2321,42,36,1,848,92,0.4,0.9,16.2,76.8,14,Partly cloudy,0,33,10,1011,4,3
28-01-2020,DEL,HYD,Spicejet,20:45,2045,20:45,2045,22:55,2255,23:17,2317,0,22,1,1244,92,0.4,0.88,16.2,76.8,8,Patchy rain possible,1,66,9,1010,87,0
28-01-2020,CCU,DEL,SpiceJet,20:50,2050,-1,-1,23:30,2330,-1,-1,1440,1440,0,1312,92,0.4,0.86,16.2,76.8,5,Partly cloudy,0,41,10,1013,4,4
28-01-2020,BOM,DEL,Spicejet,21:10,2110,21:10,2101,23:30,2330,23:30,2330,0,0,1,1138,92,0.4,0.9,16.2,76.8,18,Cloudy,0,76,10,1015,68,0
